id,budget,runtime,revenue,release_month,release_day,release_year,release_dayofweek,release_quarter,high_budget_adjacency,is_collection,has_homepage,original_title_letter_count,original_title_word_count,overview_word_count,num_genres,genres_popularity,num_keywords,keywords_popularity,num_prod_companies,prod_companies_popularity,num_producers,producers_popularity,num_crew,num_director,director_popularity,num_prod_countries,prod_countries_popularity,language,num_spoken_lang,num_cast,num_females,is_lead_female,cast_popularity,top5_popularity,inflation_budget,scaled_budget,budget_num_cast_ratio,budget_runtime_ratio
651,16500000,136,135000000,12,13,1995,2,4,1,1,1,21,3,23,2,746,11,9.363636364,2,25,2,1,8,1,0.5,2,1027,0,1,17,7,1,4.647058824,9.2,23628000,16.618871,970588.2353,121323.5294
652,5000000,107,12232628,4,14,1983,3,2,0,1,1,17,3,50,6,524,11,12,3,0,2,0.12195122,41,1,0.048780488,1,1790,0,2,23,3,0,1.956521739,2.2,8240000,15.42494867,217391.3043,46728.97196
654,20000,111,99000,11,6,1997,3,4,3,1,1,3,1,58,4,358.5,17,18.82352941,1,0,0,0,2,1,1,1,33,12,1,15,0,0,1.266666667,1.4,27920,9.903537551,1333.333333,180.1801802
655,2600000,92,553198,9,20,2007,3,3,0,1,0,17,2,30,2,441.5,15,12.66666667,4,0,6,0.52,25,1,0.08,1,29,8,1,8,2,0,1,1,3161600,14.77102239,325000,28260.86957
656,25000000,97,22200000,10,1,1994,5,4,0,1,1,16,3,64,3,741,6,9.5,2,40.5,3,1.166666667,12,1,0.75,1,1790,0,1,13,7,0,4.230769231,6.4,36250000,17.03438642,1923076.923,257731.9588
657,11500000,99,20079850,2,18,1994,4,1,0,1,1,13,2,50,1,1089,8,1.125,2,78.5,4,2.384615385,13,1,0.307692308,1,1790,0,1,17,7,1,6.470588235,10.2,16675000,16.25785768,676470.5882,116161.6162
659,13000000,161,754249,5,5,2009,1,2,2,1,0,14,3,92,2,639,13,8.230769231,2,0,5,0.45,20,1,0.2,4,103.5,0,2,8,2,0,1.625,1.8,15340000,16.38045999,1625000,80745.34161
660,7500000,93,8135031,3,10,2012,5,1,3,0,0,8,2,44,3,530.6666667,1,0,3,0,5,0.3125,16,1,0.125,3,61.33333333,0,2,19,2,1,1.631578947,2.6,8445000,15.83041371,394736.8421,80645.16129
661,54000000,132,132511035,3,15,2006,2,1,0,1,0,14,3,56,3,478.3333333,24,8.25,8,24.75,6,0.319587629,194,1,0.077319588,3,728,0,1,77,8,1,2.116883117,9.4,66636000,17.80449462,701298.7013,409090.9091
662,5500000,116,10016934,9,4,2012,1,3,0,1,0,19,3,29,2,567,9,17,2,0,0,0,14,1,0.142857143,5,66.6,17,3,25,3,0,1.44,3.2,6193000,15.52025883,220000,47413.7931
663,15000000,111,16633035,9,13,2009,6,3,0,1,1,7,2,30,1,1089,4,71.5,7,4,0,1,2,1,0.5,1,1790,0,1,20,10,1,3.95,6.4,17700000,16.52356083,750000,135135.1351
667,250000000,161,958400000,12,11,2013,2,4,1,0,0,35,6,32,2,282.5,7,4,4,33,9,0.75,108,1,0.203703704,2,902,0,1,32,4,0,4,5.8,277000000,19.33697148,7812500,1552795.031
669,6300000,101,419953,2,12,2012,6,1,2,1,1,13,2,20,1,634,0,0,6,3,3,0.294117647,17,1,0.117647059,2,139,0,1,22,2,1,1.772727273,3.4,7093800,15.65606035,286363.6364,62376.23762
671,2650000,147,3100000,7,3,1962,0,3,0,1,1,19,3,78,1,1089,11,11.27272727,1,0,3,0.19047619,21,1,0.142857143,1,1790,0,1,49,2,0,1.775510204,3.2,5368900,14.79007058,54081.63265,18027.21088
672,6400000,151,5900000,9,24,2010,4,3,0,1,0,15,2,53,4,573.25,4,16.5,2,0,1,0.5,4,1,0.5,1,68,1,1,7,3,1,2.571428571,2.6,7436800,15.6718087,914285.7143,42384.10596
673,6000000,107,3485127,3,13,2014,3,1,4,1,0,13,2,45,3,731.6666667,8,37.5,6,28.5,8,1.32,25,1,0.2,1,1790,0,1,53,14,1,2.433962264,2.2,6540000,15.60727019,113207.5472,56074.76636
674,4200000,114,38376497,8,10,1984,4,3,0,1,1,8,2,67,2,623,6,0.833333333,2,19,3,1,10,1,0.8,1,1790,0,3,18,3,0,4.555555556,7,6846000,15.25059532,233333.3333,36842.10526
675,135000000,121,76932943,7,28,2005,3,3,0,1,1,7,1,26,1,612,3,30.33333333,5,16.2,5,0.58490566,106,1,0.037735849,1,1790,0,5,23,4,1,2.695652174,6.6,169020000,18.72078534,5869565.217,1115702.479
676,10000000,77,11411644,7,3,2002,2,3,1,1,1,25,4,56,3,308,4,8.25,3,0,2,0.176470588,17,1,0.117647059,1,1790,0,1,8,5,1,4.125,5,13060000,16.11809575,1250000,129870.1299
677,28000000,103,60700000,7,17,2013,2,3,1,0,1,10,2,48,3,454.3333333,6,23,2,78.5,6,1.5,18,1,0.277777778,2,1027,0,1,22,8,0,4.863636364,9.2,31024000,17.1477151,1272727.273,271844.6602
678,25000000,117,777423,9,11,1998,4,3,0,1,1,14,2,46,1,1089,4,17.75,2,85.5,0,0,4,1,0.5,1,1790,0,1,12,3,0,5.916666667,7,34450000,17.03438642,2083333.333,213675.2137
680,2500000,106,8750000,8,3,1955,1,3,0,1,1,16,4,56,5,536.6,19,8.736842105,1,134,1,1.4,10,1,1.6,1,1790,0,2,13,4,0,2.307692308,2,5380000,14.73180169,192307.6923,23584.90566
681,125000000,124,544272402,5,26,2004,2,2,0,1,0,22,4,62,4,467.75,27,3.888888889,5,27,0,0,0,0,0,1,1790,0,5,20,0,0,0,0,158750000,18.6438243,6250000,1008064.516
682,25000000,99,11000000,5,30,1986,4,2,0,1,0,27,5,71,4,477,4,8.75,2,61.5,5,0.944444444,18,1,0.833333333,1,1790,0,2,46,3,0,1.97826087,5.8,39850000,17.03438642,543478.2609,252525.2525
684,26000000,91,183293131,1,15,2009,3,1,1,0,0,20,4,75,4,480.75,2,58.5,4,35.25,6,1.333333333,30,1,0.1,1,1790,0,1,122,37,0,1.549180328,3.6,30680000,17.07360713,213114.7541,285714.2857
685,160000000,129,1262886337,3,16,2017,3,1,2,1,0,20,4,29,3,265.3333333,13,11.23076923,2,27.5,5,0.208695652,115,1,0.026086957,2,1027,0,1,156,24,1,1.512820513,5.4,165760000,18.89068438,1025641.026,1240310.078
686,1271000,81,3788000,1,7,1955,3,1,0,1,1,21,5,13,3,498.3333333,5,22.2,2,31.5,1,0.090909091,22,1,0.090909091,1,1790,0,1,16,1,0,1.9375,2.4,2735192,14.05531534,79437.5,15691.35802
687,40000000,114,86234523,8,17,2016,2,3,1,1,0,8,2,29,3,731.6666667,8,11.125,4,42.75,5,0.428571429,70,1,0.257142857,2,895,0,4,112,25,0,1.678571429,8.6,42160000,17.50439004,357142.8571,350877.193
690,113000000,140,850000000,5,17,2005,1,2,2,0,0,44,9,109,3,412.3333333,11,2.181818182,1,0,2,1.733333333,15,1,0.6,1,1790,0,1,60,5,0,3.05,11.6,141476000,18.54289839,1883333.333,807142.8571
692,35000000,102,11560806,9,5,2003,4,3,1,1,1,9,2,53,6,456.6666667,15,8.533333333,3,41,4,0.164705882,85,1,0.105882353,2,960,0,1,10,1,0,2.8,4.4,45080000,17.37085865,3500000,343137.2549
693,30000000,108,180622424,9,26,2002,3,3,0,1,1,18,3,59,2,567,5,10.6,1,51,5,1.285714286,35,1,0.085714286,1,1790,0,1,16,10,1,4.8125,6.8,39180000,17.21670797,1875000,277777.7778
694,5000000,112,2450846,10,9,2014,3,4,4,1,1,18,3,44,4,570,1,58,2,0,4,1.555555556,9,1,0.111111111,1,1790,0,1,17,4,0,7.235294118,10.2,5450000,15.42494867,294117.6471,44642.85714
698,12000000,94,265452,9,14,2013,5,3,0,1,1,13,3,33,2,553,2,18,3,0,16,1,36,1,0.055555556,1,1790,0,1,27,6,0,3.074074074,8.2,13296000,16.30041729,444444.4444,127659.5745
699,6000000,137,9077700,9,11,2015,4,3,2,1,1,19,4,107,2,585.5,3,33.33333333,3,10.33333333,8,0.52173913,23,1,0.173913043,1,1790,0,1,19,3,0,1.631578947,3,6432000,15.60727019,315789.4737,43795.62044
700,40000000,102,124827316,1,14,2016,3,1,1,0,0,12,3,28,2,671.5,6,19.33333333,4,39.25,9,0.956521739,23,1,0.130434783,1,1790,0,1,72,17,0,2.222222222,5.8,42160000,17.50439004,555555.5556,392156.8627
701,25000000,94,38748395,12,19,1986,4,4,0,1,1,22,4,71,3,348,27,4.074074074,2,85.5,1,0.533333333,15,1,0.2,1,1790,0,1,17,4,0,4.176470588,3.8,39850000,17.03438642,1470588.235,265957.4468
702,5000000,94,98450062,9,10,2015,3,3,2,1,0,9,2,48,2,438.5,15,22.26666667,2,8.5,5,1.5,26,1,0.576923077,1,1790,0,1,22,2,0,1.636363636,3,5360000,15.42494867,227272.7273,53191.48936
703,11000000,95,235483004,7,9,1999,4,3,1,0,1,12,2,45,2,567,14,6.285714286,4,45,4,0.38372093,86,2,0.186046512,1,1790,0,1,43,19,0,3.023255814,3,14960000,16.21340592,255813.9535,115789.4737
704,2053648,102,500000,10,22,1999,4,4,4,1,1,14,3,70,1,20,5,13.8,3,66.33333333,3,6.2,5,1,2.6,1,1790,0,1,15,1,0,2.133333333,1.6,2792961.28,14.53512877,136909.8667,20133.80392
705,85000000,167,59908565,12,11,2006,0,4,3,1,0,17,3,70,3,609.3333333,19,9.421052632,3,62.66666667,3,5.285714286,7,1,0.285714286,1,1790,0,5,18,4,0,7.5,13.6,104890000,18.25816183,4722222.222,508982.0359
706,1000000,112,36764313,8,1,1954,5,3,0,1,1,11,2,70,3,635,10,4.3,1,134,2,1.5,16,1,1,1,1790,0,1,20,9,0,2.1,2.6,2170000,13.81551156,50000,8928.571429
707,1200000,113,14363400,5,18,1978,3,2,0,1,1,21,4,14,1,1089,7,1.714285714,2,41.5,0,0,3,1,1,1,1790,0,1,19,4,0,1.789473684,3,2085600,13.99783295,63157.89474,10619.46903
709,90000000,127,206172544,8,4,2014,0,3,2,0,0,17,3,113,3,540.6666667,8,14.25,6,2.666666667,5,0.423529412,85,1,0.105882353,2,969,0,1,31,1,0,5.967741935,17.4,98100000,18.31532024,2903225.806,708661.4173
710,3000000,146,10400000,6,19,1960,5,2,0,1,1,12,2,11,1,1089,2,0,1,38,1,0.125,8,1,0.25,1,1790,0,1,14,3,0,2.142857143,3,6186000,14.91412318,214285.7143,20547.94521
713,40000000,120,120455994,2,17,2006,4,1,0,1,1,11,2,70,3,556.3333333,5,5.8,6,11.83333333,2,4.25,12,1,0.25,1,1790,0,1,7,2,0,5.428571429,6.2,49360000,17.50439004,5714285.714,333333.3333
714,80000000,132,10166502,8,12,2005,4,3,0,1,1,14,3,31,3,266.3333333,10,15.6,2,0,6,0.689655172,116,1,0.034482759,1,1790,0,2,56,2,0,2.321428571,8.4,100160000,18.19753721,1428571.429,606060.6061
715,9250000,125,29174648,11,7,1979,2,4,0,1,1,8,2,34,3,520.6666667,3,12,1,123,3,0.3,20,1,0.25,1,1790,0,1,12,1,0,4.25,5.8,15910000,16.04013422,770833.3333,74000
716,22000000,108,24188922,5,20,2010,3,2,0,1,0,9,2,74,2,861.5,5,30.6,2,7.5,0,0.333333333,3,1,1,2,898.5,0,1,18,4,1,5.277777778,11,25564000,16.90655306,1222222.222,203703.7037
718,27000000,132,14683921,4,15,1992,2,2,0,1,1,11,3,86,1,1089,5,3.4,4,10,0,0.666666667,3,1,0.666666667,2,206,0,1,6,2,0,3.333333333,3.4,40122000,17.11134746,4500000,204545.4545
722,800000,94,62852,1,17,2003,4,1,0,1,1,13,3,35,1,1089,8,16,0,0,0,0,2,1,1,1,1790,0,1,6,0,0,5.5,6,1030400,13.59236826,133333.3333,8510.638298
724,11000000,100,1044824,9,10,1993,4,3,0,1,1,17,3,79,5,688.2,0,0,1,19,0,0,4,1,0.5,1,1790,0,1,14,4,0,7.071428571,9,16148000,16.21340592,785714.2857,110000
725,50000000,130,709827462,3,15,2009,6,1,2,0,0,27,5,56,4,514.25,5,9,5,4.6,9,1.576923077,26,1,0.192307692,1,1790,0,2,37,12,1,3.702702703,5.8,59000000,17.72753358,1351351.351,384615.3846
726,50000000,114,71561644,3,11,2015,2,1,1,1,1,13,3,99,5,578.4,5,41.6,3,0,4,0.25,60,1,0.033333333,1,1790,0,1,18,3,0,6.5,14.2,53600000,17.72753358,2777777.778,438596.4912
728,30000000,129,219076518,6,1,2007,4,2,3,1,0,10,2,33,3,741,10,14.7,2,78.5,5,2.588235294,17,1,0.823529412,1,1790,0,1,37,13,0,5.486486486,7.6,36480000,17.21670797,810810.8108,232558.1395
729,14000000,112,16656125,6,19,1980,3,2,0,1,1,9,2,31,5,413.4,3,0,2,67,1,0.066666667,15,1,0.066666667,1,1790,0,1,12,3,0,2.583333333,3.8,23828000,16.45456796,1166666.667,125000
730,103000000,102,500188435,3,19,2014,2,1,3,0,0,5,2,48,4,354.75,6,11.33333333,2,0,3,0.318181818,22,1,0.5,1,1790,0,2,21,8,0,3.761904762,7.6,112270000,18.45023956,4904761.905,1009803.922
732,4000000,108,56666667,12,11,1967,6,4,0,1,1,28,5,21,3,741,12,4.416666667,1,0,1,0.16,25,1,0.08,1,1790,0,1,18,8,0,1.5,2,7744000,15.20180517,222222.2222,37037.03704
734,4000000,121,1954937,3,29,2002,4,1,0,0,1,8,3,59,3,778.3333333,3,20,2,0,4,0.642857143,14,1,0.428571429,1,12,10,1,8,1,0,1.625,1.8,5224000,15.20180517,500000,33057.85124
735,150000000,108,1023784195,2,11,2016,3,1,1,1,0,8,1,38,4,354.75,14,5.642857143,2,27.5,2,0.30952381,42,3,0.285714286,1,1790,0,1,41,12,1,3.829268293,8.4,158100000,18.82614586,3658536.585,1388888.889
736,40000000,89,58662452,7,16,1992,3,3,0,0,1,23,6,68,4,390,4,12.5,2,27.5,4,0.866666667,15,1,0.466666667,1,1790,0,1,8,2,0,2,2,59440000,17.50439004,5000000,449438.2022
737,8250000,171,30000000,11,8,1951,2,4,0,1,1,9,2,68,3,532.3333333,3,5.333333333,1,63,1,0.181818182,11,2,0.272727273,1,1790,0,1,76,12,0,1.421052632,2.8,18348000,15.92572388,108552.6316,48245.61404
738,8000000,91,1893139,4,22,1988,4,2,0,1,1,16,2,51,1,1089,4,44.5,0,0,2,0.181818182,44,1,0.022727273,0,0,0,1,15,3,1,2.333333333,2,12464000,15.89495222,533333.3333,87912.08791
739,40000000,134,37279439,9,15,2016,3,3,2,1,0,7,1,12,2,861.5,5,13.2,3,0,4,0.179104478,67,1,0.179104478,2,960,0,1,39,6,0,3.102564103,6.8,42160000,17.50439004,1025641.026,298507.4627
740,40000000,124,158733820,4,1,2005,4,2,1,0,0,8,2,74,3,540.3333333,12,9.833333333,3,6.333333333,3,1.101010101,99,2,0.575757576,1,1790,0,1,52,12,1,4.307692308,7.4,50080000,17.50439004,769230.7692,322580.6452
743,967686,101,4270000,5,7,2010,4,2,0,1,0,10,2,73,3,731.6666667,2,5,4,2.75,2,0.230769231,13,1,0.153846154,1,264,0,3,20,1,0,1.85,2.2,1124451.132,13.78266397,48384.3,9581.049505
744,35000000,92,39340177,4,2,2010,4,2,0,1,0,15,2,57,1,731,7,28,5,7.6,7,1.272727273,11,1,0.181818182,2,898.5,0,1,16,5,0,3.75,6.6,40670000,17.37085865,2187500,380434.7826
745,12000000,96,78868508,12,7,1982,1,4,0,0,1,7,2,21,5,688.2,5,9.8,1,134,2,2.8,15,1,1.066666667,1,1790,0,1,55,13,0,2.727272727,8.8,19992000,16.30041729,218181.8182,125000
746,14000000,112,19777647,5,22,2007,1,2,1,1,1,28,5,64,1,1089,9,14.55555556,8,4.25,5,1.263157895,19,1,0.105263158,2,969,3,1,23,8,0,2,1.6,17024000,16.45456796,608695.6522,125000
747,50000,103,249905,2,22,2007,3,1,1,1,1,10,2,27,4,434.5,1,0,0,0,0,0,3,3,1,1,1790,0,1,10,1,1,1.3,1.6,60800,10.81979828,5000,485.4368932
748,6000000,96,11122090,8,26,2015,2,3,0,1,1,19,4,82,3,520.6666667,1,0,1,23,2,5.428571429,7,1,0.285714286,3,734,0,2,29,8,0,1.724137931,2,6432000,15.60727019,206896.5517,62500
750,25000000,107,84565230,4,9,1999,4,2,0,1,1,17,3,73,3,741,16,14.625,4,5.75,2,0.777777778,9,1,0.222222222,1,1790,0,1,23,9,1,4.956521739,5.2,34000000,17.03438642,1086956.522,233644.8598
751,30000000,103,50451307,4,6,2005,2,2,1,1,1,11,2,60,3,741,7,13.14285714,6,3.833333333,9,0.961538462,26,2,0.269230769,2,960,0,3,30,12,1,2.433333333,3.4,37560000,17.21670797,1000000,291262.1359
752,50000000,92,113244290,1,24,2008,3,1,2,0,0,5,1,67,2,623,13,10.92307692,5,8.4,14,4.03125,32,1,0.25,2,960,0,3,19,1,0,2.684210526,5.2,59900000,17.72753358,2631578.947,543478.2609
754,4500000,104,58853106,7,5,1980,5,3,0,0,1,15,3,64,3,622.6666667,10,7.1,1,50,1,0.666666667,6,1,0.833333333,1,1790,0,1,13,2,1,1.538461538,2.2,7659000,15.31958818,346153.8462,43269.23077
755,6000000,97,10409377,4,21,1999,2,2,0,1,0,19,3,19,2,746,5,31.2,1,12,4,1.052631579,19,1,0.684210526,1,1790,0,1,20,6,0,4.85,7.8,8160000,15.60727019,300000,61855.6701
758,80000000,88,163733697,11,26,2008,2,4,1,1,1,16,2,79,3,741,4,12.5,5,17,8,3.1,20,1,0.1,1,1790,0,1,25,9,0,5.16,11.2,95840000,18.19753721,3200000,909090.9091
760,23000000,124,29541790,8,31,2007,4,3,2,1,0,21,5,29,5,477,12,14.91666667,5,4.6,11,0.827586207,58,1,0.362068966,1,1790,0,1,42,9,0,3.619047619,11.2,27968000,16.95100482,547619.0476,185483.871
761,6500000,92,24793509,9,5,2005,0,3,0,1,1,21,4,161,2,910,32,10.375,2,11.5,9,0.410714286,112,1,0.089285714,1,1790,0,1,45,12,0,4.288888889,8.4,8138000,15.68731289,144444.4444,70652.17391
762,15000000,95,59209,5,2,2014,4,2,0,1,1,13,3,44,1,731,6,5,3,4.333333333,5,2.461538462,13,1,0.153846154,1,1790,0,1,20,4,1,3.5,7.2,16350000,16.52356083,750000,157894.7368
763,2000000,137,70000000,3,15,2006,2,1,1,1,1,21,4,43,2,861.5,25,6.96,4,0,2,0.046511628,43,1,0.139534884,1,130,13,1,34,6,1,1.323529412,2,2468000,14.50865824,58823.52941,14598.54015
764,200000000,116,531865000,6,20,2013,3,2,4,0,0,11,3,72,5,565.4,6,16.33333333,7,19.14285714,10,2.290322581,31,1,0.161290323,2,895,0,1,22,5,0,3.409090909,6,221600000,19.11382793,9090909.091,1724137.931
766,105000000,114,133718711,12,3,2015,3,4,1,1,0,11,2,26,3,540.3333333,5,15,4,3,6,0.152777778,144,1,0.013888889,3,650.6666667,0,1,14,2,0,3.857142857,6.4,112560000,18.46947092,7500000,921052.6316
767,40000000,107,24719215,2,2,2012,3,1,1,1,0,11,2,58,3,622.6666667,6,33.5,3,60,0,0,10,1,0.2,2,1027,0,1,38,9,1,4.052631579,7.6,45040000,17.50439004,1052631.579,373831.7757
768,20000000,113,121463226,8,17,2007,4,3,3,1,0,8,1,40,1,731,4,11.5,2,41.5,4,1.4375,16,1,0.6875,1,1790,0,1,54,14,0,2.833333333,8.2,24320000,16.81124288,370370.3704,176991.1504
770,16000000,105,4192440,12,24,1988,5,4,0,1,1,12,2,45,3,266.3333333,9,11.88888889,3,0,4,0.444444444,9,1,0.222222222,3,599,0,1,8,0,0,3.75,4.2,24928000,16.58809934,2000000,152380.9524
771,50000000,139,25035950,6,24,2016,4,2,2,1,0,19,4,85,5,504.4,2,7,3,0,3,0.295774648,71,1,0.084507042,1,1790,0,2,39,5,0,3.179487179,5.8,52700000,17.72753358,1282051.282,359712.2302
772,9000000,135,18130000,8,14,2009,4,3,0,1,0,7,1,143,3,692,1,11,0,0,1,1.6,5,1,0.4,1,68,1,1,4,1,0,2,1.6,10620000,16.01273525,2250000,66666.66667
777,130000000,165,49554002,11,18,2008,1,4,0,1,1,9,1,54,1,1089,11,10.45454545,5,29.2,5,0.128712871,101,1,0.03960396,3,700.6666667,0,2,45,9,1,2.377777778,6.8,155740000,18.68304502,2888888.889,787878.7879
778,150000000,103,331957105,12,16,2016,4,4,0,1,0,14,3,23,3,392.3333333,11,9.090909091,7,25.14285714,9,0.565656566,99,1,0.111111111,5,397.6,0,3,18,2,0,3.277777778,8.4,158100000,18.82614586,8333333.333,1456310.68
779,22500000,116,29252978,11,4,2016,4,4,0,1,0,17,2,46,2,861.5,12,13.83333333,4,43.25,2,0.041322314,121,1,0.033057851,1,1790,0,1,63,32,1,2.206349206,9.2,23715000,16.92902591,357142.8571,193965.5172
781,5000000,87,3305592,1,20,2017,4,1,0,1,0,8,2,40,2,910,6,5.333333333,3,0,8,0.186440678,59,1,0.101694915,2,898,0,2,22,8,1,3.363636364,5.8,5180000,15.42494867,227272.7273,57471.26437
782,13000000,123,1646788,2,5,2016,4,1,3,1,0,15,4,30,2,579.5,4,17.25,2,0,4,0.421052632,57,1,0.140350877,1,1790,0,1,40,5,0,2.8,5,13702000,16.38045999,325000,105691.0569
783,40000000,108,332000000,11,20,1989,0,4,0,0,0,26,6,69,4,390,17,8.470588235,3,58.33333333,5,2.862068966,29,1,0.965517241,1,1790,0,1,55,5,0,2.454545455,5.6,61600000,17.50439004,727272.7273,370370.3704
786,2500000,95,764083,1,10,1993,6,1,0,1,1,21,4,44,2,746,7,33.14285714,3,0,0,0,2,1,0.5,1,1790,0,1,6,4,1,3.666666667,4,3670000,14.73180169,416666.6667,26315.78947
787,19000000,95,70067909,7,10,2004,5,3,0,0,0,18,3,101,1,731,13,9.153846154,4,42.75,7,0.774193548,31,1,0.032258065,2,942,0,3,67,36,1,1.850746269,4.4,24130000,16.75994959,283582.0896,200000
788,1601792,96,253527,5,15,2005,6,2,3,1,1,19,4,70,1,1089,3,16.66666667,3,0,0,0,4,1,0.5,5,63.2,8,1,15,5,0,1,1,2005443.584,14.28663418,106786.1333,16685.33333
790,94000000,145,95311434,12,15,2011,3,4,3,1,0,5,1,31,3,425.3333333,2,0,3,0,1,0.022222222,45,1,0.066666667,2,28,9,3,8,0,0,3.375,4.2,107536000,18.35880535,11750000,648275.8621
791,1300000,99,72266306,1,15,1971,4,1,0,1,1,15,2,40,3,778.3333333,5,12,2,61.5,2,0.153846154,13,1,0.076923077,1,1790,0,1,19,2,0,2.368421053,2.4,2423200,14.07787559,68421.05263,13131.31313
792,40000000,83,222300000,11,17,1989,4,4,0,0,1,18,3,47,2,156,11,6.181818182,2,27.5,2,0.270833333,48,2,0.333333333,1,1790,0,2,12,4,1,2.333333333,1.4,61600000,17.50439004,3333333.333,481927.7108
793,13000000,83,73180723,12,15,2000,4,4,1,1,1,21,4,67,1,731,15,20.2,2,61.5,4,0.131147541,122,1,0.008196721,1,1790,0,3,15,4,0,3.533333333,5.6,17446000,16.38045999,866666.6667,156626.506
794,40000000,93,10959475,11,27,2002,2,4,2,1,1,11,2,14,4,677.75,1,0,3,44.66666667,6,1.411764706,17,1,0.117647059,1,1790,0,1,10,2,0,2.6,3.8,52240000,17.50439004,4000000,430107.5269
795,25000000,116,93617009,12,17,2010,4,4,3,1,0,11,2,40,1,1089,11,16.45454545,1,134,13,1.868852459,61,1,0.196721311,1,1790,0,1,72,15,0,2.666666667,10.8,29050000,17.03438642,347222.2222,215517.2414
796,13000000,90,20560255,8,30,1991,4,3,0,0,1,14,3,66,3,496.3333333,8,5.25,1,157,2,0.333333333,27,1,0.074074074,2,1027,0,2,29,2,0,2.034482759,1.8,19552000,16.38045999,448275.8621,144444.4444
797,8000000,133,33579813,8,4,2005,3,3,1,1,0,8,3,53,4,501.75,3,10,1,0,3,0.4,10,1,0.2,1,12,10,2,8,1,0,1.25,1.2,10016000,15.89495222,1000000,60150.37594
800,110000000,117,177238796,6,10,2010,3,2,2,1,0,10,2,57,5,545.6,6,32.33333333,8,21.5,8,0.317757009,107,1,0.140186916,1,1790,0,5,60,9,0,2.566666667,10.6,127820000,18.51599093,1833333.333,940170.9402
801,5000000,108,58978653,7,30,2015,3,3,2,1,0,8,2,34,2,408,5,8,5,3.4,6,0.704545455,44,1,0.068181818,1,1790,0,1,19,7,0,3.473684211,6.6,5360000,15.42494867,263157.8947,46296.2963
802,3000000,94,14016568,5,27,2016,4,2,2,1,0,17,3,49,3,741,4,14,5,0,5,0.466666667,15,1,0.2,5,445.4,0,1,22,4,1,2.227272727,3.4,3162000,14.91412318,136363.6364,31914.89362
803,7000000,108,453079,8,1,2010,6,3,1,1,0,13,3,89,1,731,2,102,4,0,8,1.105263158,19,2,0.315789474,2,969,0,1,16,9,0,4.375,9.6,8134000,15.76142085,437500,64814.81481
804,15000000,83,32056467,11,8,1973,3,4,0,1,1,10,2,41,2,156,13,6.538461538,1,0,1,0.133333333,15,1,0.133333333,1,1790,0,1,15,3,0,1.8,2.4,27420000,16.52356083,1000000,180722.8916
805,20000000,72,135680000,2,7,2003,4,1,0,0,1,17,4,26,3,229.3333333,14,9.357142857,4,13.75,2,0.2,10,1,0.1,2,919,0,1,9,1,0,4.666666667,4.6,25760000,16.81124288,2222222.222,277777.7778
806,14000000,119,13551174,3,2,2012,4,1,1,1,1,10,2,93,1,634,3,1.666666667,11,1.454545455,2,0.5,8,1,0.375,2,909.5,0,1,18,5,1,5.166666667,13.8,15764000,16.45456796,777777.7778,117647.0588
807,3000000,100,18492362,1,18,2001,3,1,0,0,0,14,2,44,3,429.3333333,12,19.83333333,2,11.5,0,0,6,1,1,1,1790,0,1,16,2,0,3.3125,3,3972000,14.91412318,187500,30000
810,75000000,121,220021259,10,13,2016,3,4,2,0,0,7,1,24,1,634,9,31.66666667,5,19.8,2,1.310344828,29,1,0.724137931,2,898.5,0,1,17,5,0,3.235294118,6.4,79050000,18.13299868,4411764.706,619834.7107
811,42000000,124,363889678,5,13,1999,3,2,0,1,0,12,2,49,3,741,15,7.733333333,4,5.75,1,0.272727273,11,1,0.272727273,2,1027,0,2,27,7,1,3.814814815,6.6,57120000,17.5531802,1555555.556,338709.6774
813,33000000,98,244386864,9,18,1998,4,3,0,0,1,9,2,55,4,588,7,16.71428571,1,69,3,2.294117647,17,1,0.294117647,1,1790,0,1,22,3,0,4.681818182,7.4,45474000,17.31201815,1500000,336734.6939
814,15000000,95,21000000,10,20,2006,4,4,0,1,1,6,1,72,1,1089,1,8,3,48.66666667,0,0,3,1,0.666666667,2,1027,0,1,8,3,0,3.625,4.4,18510000,16.52356083,1875000,157894.7368
815,50000000,97,42277365,8,9,1996,4,3,2,0,0,16,3,66,4,467.75,7,25.57142857,2,67,2,0.303030303,33,1,0.666666667,1,1790,0,1,17,4,0,5.411764706,9.2,70700000,17.72753358,2941176.471,515463.9175
816,32000000,96,60740827,9,23,2005,4,3,1,1,1,21,4,19,3,699.3333333,16,14.0625,3,23,8,1.057142857,35,1,0.085714286,3,671.3333333,0,1,15,2,0,4.733333333,6.4,40064000,17.28124649,2133333.333,333333.3333
817,12000000,92,41205099,2,16,1996,4,1,0,1,1,13,2,51,1,731,5,16.2,3,52.33333333,3,2.5,10,1,0.1,1,1790,0,1,17,1,0,4.294117647,7,16968000,16.30041729,705882.3529,130434.7826
818,100000,90,22000000,8,1,1972,1,3,0,1,1,25,5,43,3,504.6666667,8,3.25,1,0,2,0.444444444,9,1,0.333333333,1,1790,0,1,5,0,0,1,1,184600,11.51293546,20000,1111.111111
819,90000000,92,233755553,12,17,2015,3,4,2,0,0,38,7,42,4,354.75,5,39.8,5,13.6,2,0.333333333,12,1,0.166666667,1,1790,0,1,27,8,0,2.962962963,5.8,96480000,18.31532024,3333333.333,978260.8696
